CY_Month_Number,Year,Statistical_Group,Statistical_Category,Statistical_Detail,Count_IMs,Value,commodity,Stat_Redaction
5,2014,1-Production,1-Production,5-Sparkling Wine,31,2442124,Wine,FALSE
5,2014,1-Production,1-Production,6-Hard Cider,26,1421022,Wine,FALSE
5,2014,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,1005,47079604,Wine,FALSE
5,2014,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,747,4038205,Wine,FALSE
5,2014,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,62,70873,Wine,FALSE
5,2014,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,195,1722246,Wine,FALSE
5,2014,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,46,4065309,Wine,FALSE
5,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1145,53142362,Wine,FALSE
5,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,82,3833873,Wine,FALSE
5,2014,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,530,10635269,Wine,FALSE
5,2014,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,334,767289,Wine,FALSE
5,2014,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,97,238125,Wine,FALSE
5,2014,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,24,47178,Wine,FALSE
5,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,135,5392851,Wine,FALSE
5,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,24,5153940,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1461,700371573,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1274,209275268,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,35,795297,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,74,361882,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,270,17456535,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,62,3311222,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1174,170601300,Wine,FALSE
5,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1522,760970478,Wine,FALSE
6,2014,1-Production,0-Category Total,1-Production,1022,14122066,Wine,FALSE
6,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,2131,58898532,Wine,FALSE
6,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,2131,58898532,Wine,FALSE
6,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,983,12697023,Wine,FALSE
6,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,167,11836021,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,2890,895661719,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2890,895661719,Wine,FALSE
6,2014,01-Count of IMs,01-Count of IMs,Number of Industry Members,3146,3146,Wine,FALSE
6,2014,1-Production,1-Production,1-Low Alcohol %,902,11944139,Wine,FALSE
6,2014,1-Production,1-Production,2-Medium and High Alcohol %,588,-2326691,Wine,FALSE
6,2014,1-Production,1-Production,4-Artificially Carbonated Wine,10,5661,Wine,FALSE
6,2014,1-Production,1-Production,5-Sparkling Wine,48,3137457,Wine,FALSE
6,2014,1-Production,1-Production,6-Hard Cider,68,1361501,Wine,FALSE
6,2014,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,1763,46687127,Wine,FALSE
6,2014,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,1454,5322243,Wine,FALSE
6,2014,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,98,90246,Wine,FALSE
6,2014,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,280,1751164,Wine,FALSE
6,2014,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,93,5047752,Wine,FALSE
6,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,2090,55128451,Wine,FALSE
6,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,123,3770081,Wine,FALSE
6,2014,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,828,11504315,Wine,FALSE
6,2014,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,568,833504,Wine,FALSE
6,2014,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,127,281975,Wine,FALSE
6,2014,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,35,77230,Wine,FALSE
6,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,155,6701301,Wine,FALSE
6,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,22,5134720,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,2408,668585081,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,2226,203588978,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,53,782535,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,94,396934,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,355,18425488,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,109,3882703,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1831,178156483,Wine,FALSE
6,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,2673,717505236,Wine,FALSE
7,2014,1-Production,0-Category Total,1-Production,631,13489420,Wine,FALSE
7,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,1179,52142529,Wine,FALSE
7,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,1179,52142529,Wine,FALSE
7,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,614,8003962,Wine,FALSE
7,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,134,6570300,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1666,829429966,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1666,829429966,Wine,FALSE
7,2014,01-Count of IMs,01-Count of IMs,Number of Industry Members,1799,1799,Wine,FALSE
7,2014,1-Production,1-Production,1-Low Alcohol %,573,11414186,Wine,FALSE
7,2014,1-Production,1-Production,2-Medium and High Alcohol %,384,-1932642,Wine,FALSE
7,2014,1-Production,1-Production,4-Artificially Carbonated Wine,7,9492,Wine,FALSE
7,2014,1-Production,1-Production,5-Sparkling Wine,32,2980652,Wine,FALSE
7,2014,1-Production,1-Production,6-Hard Cider,29,1017731,Wine,FALSE
7,2014,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,991,41340164,Wine,FALSE
7,2014,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,776,4157417,Wine,FALSE
7,2014,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,69,61930,Wine,FALSE
7,2014,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,195,1542278,Wine,FALSE
7,2014,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,48,5040740,Wine,FALSE
7,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1160,48658042,Wine,FALSE
7,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,78,3484487,Wine,FALSE
7,2014,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,527,6894060,Wine,FALSE
7,2014,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,346,684416,Wine,FALSE
7,2014,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,88,270761,Wine,FALSE
7,2014,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,25,154725,Wine,FALSE
7,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,126,4318553,Wine,FALSE
7,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,19,2251747,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1441,621851828,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1279,182761103,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,38,551881,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,76,416686,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,279,20590850,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,64,3257619,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1191,188255910,Wine,FALSE
7,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1516,641174057,Wine,FALSE
8,2014,1-Production,0-Category Total,1-Production,645,76461630,Wine,FALSE
8,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,1155,51934660,Wine,FALSE
8,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,1155,51934660,Wine,FALSE
8,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,620,11366884,Wine,FALSE
8,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,147,8810666,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1647,839441512,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1647,839441512,Wine,FALSE
8,2014,01-Count of IMs,01-Count of IMs,Number of Industry Members,1790,1790,Wine,FALSE
8,2014,1-Production,1-Production,1-Low Alcohol %,581,60191513,Wine,FALSE
8,2014,1-Production,1-Production,2-Medium and High Alcohol %,363,12200133,Wine,FALSE
8,2014,1-Production,1-Production,4-Artificially Carbonated Wine,10,8742,Wine,FALSE
8,2014,1-Production,1-Production,5-Sparkling Wine,30,2965809,Wine,FALSE
8,2014,1-Production,1-Production,6-Hard Cider,24,1095433,Wine,FALSE
8,2014,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,966,40684245,Wine,FALSE
8,2014,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,779,4577807,Wine,FALSE
8,2014,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,63,60987,Wine,FALSE
8,2014,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,184,1684543,Wine,FALSE
8,2014,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,53,4927078,Wine,FALSE
8,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1137,48442177,Wine,FALSE
8,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,61,3492483,Wine,FALSE
8,2014,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,524,8696379,Wine,FALSE
8,2014,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,347,2070022,Wine,FALSE
8,2014,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,92,308311,Wine,FALSE
8,2014,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,25,292171,Wine,FALSE
8,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,134,5436024,Wine,FALSE
8,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,23,3374642,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1423,630675556,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1261,178577354,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,,,Wine,TRUE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,75,509849,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,278,21265475,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,,,Wine,TRUE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1180,196068326,Wine,FALSE
8,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1491,643373185,Wine,FALSE
9,2014,1-Production,0-Category Total,1-Production,1228,173918579,Wine,FALSE
9,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,2097,60704477,Wine,FALSE
9,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,2097,60704477,Wine,FALSE
9,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,956,10910742,Wine,FALSE
9,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,170,9466114,Wine,FALSE
9,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,2868,952443267,Wine,FALSE
9,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2868,952443267,Wine,FALSE
9,2014,01-Count of IMs,01-Count of IMs,Number of Industry Members,3147,3147,Wine,FALSE
9,2014,1-Production,1-Production,1-Low Alcohol %,1050,159020898,Wine,FALSE
9,2014,1-Production,1-Production,2-Medium and High Alcohol %,635,10503136,Wine,FALSE
9,2014,1-Production,1-Production,4-Artificially Carbonated Wine,,,Wine,TRUE
9,2014,1-Production,1-Production,5-Sparkling Wine,47,2542506,Wine,FALSE
9,2014,1-Production,1-Production,6-Hard Cider,,,Wine,TRUE
9,2014,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,1712,46374557,Wine,FALSE
9,2014,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,1431,6260708,Wine,FALSE
9,2014,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,95,88033,Wine,FALSE
9,2014,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,277,2369076,Wine,FALSE
9,2014,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,97,5612103,Wine,FALSE
9,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,2060,58995414,Wine,FALSE
9,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,110,1709063,Wine,FALSE
9,2014,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,809,9659436,Wine,FALSE
9,2014,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,557,919244,Wine,FALSE
9,2014,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,135,284971,Wine,FALSE
9,2014,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,42,47091,Wine,FALSE
9,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,156,6064673,Wine,FALSE
9,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,22,3401441,Wine,FALSE
9,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,2368,739698227,Wine,FALSE
9,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,2203,185286721,Wine,FALSE
9,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,56,2424582,Wine,FALSE
9,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,100,612697,Wine,FALSE
9,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,368,20903924,Wine,FALSE
9,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,117,3517115,Wine,FALSE
9,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1850,203288269,Wine,FALSE
9,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,2637,749154998,Wine,FALSE
10,2014,1-Production,0-Category Total,1-Production,867,193187931,Wine,FALSE
10,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,1047,63418257,Wine,FALSE
10,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,1047,63418257,Wine,FALSE
10,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,590,12021004,Wine,FALSE
10,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,149,10266752,Wine,FALSE
10,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1672,1046317803,Wine,FALSE
10,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1672,1046317803,Wine,FALSE
10,2014,01-Count of IMs,01-Count of IMs,Number of Industry Members,1806,1806,Wine,FALSE
10,2014,1-Production,1-Production,1-Low Alcohol %,724,165934025,Wine,FALSE
10,2014,1-Production,1-Production,2-Medium and High Alcohol %,464,23353120,Wine,FALSE
10,2014,1-Production,1-Production,4-Artificially Carbonated Wine,10,10602,Wine,FALSE
10,2014,1-Production,1-Production,5-Sparkling Wine,25,2717208,Wine,FALSE
10,2014,1-Production,1-Production,6-Hard Cider,35,1172976,Wine,FALSE
10,2014,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,911,50704391,Wine,FALSE
10,2014,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,678,5035601,Wine,FALSE
10,2014,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,62,90595,Wine,FALSE
10,2014,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,194,2905837,Wine,FALSE
10,2014,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,50,4681832,Wine,FALSE
10,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1028,60442037,Wine,FALSE
10,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,63,2976219,Wine,FALSE
10,2014,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,510,10895511,Wine,FALSE
10,2014,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,324,855041,Wine,FALSE
10,2014,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,102,223117,Wine,FALSE
10,2014,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,26,47334,Wine,FALSE
10,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,140,6110142,Wine,FALSE
10,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,20,4156610,Wine,FALSE
10,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1452,822393649,Wine,FALSE
10,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1267,200014495,Wine,FALSE
10,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,41,779730,Wine,FALSE
10,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,75,448350,Wine,FALSE
10,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,271,20461761,Wine,FALSE
10,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,69,2219818,Wine,FALSE
10,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1150,188027455,Wine,FALSE
10,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1513,858290348,Wine,FALSE
11,2014,1-Production,0-Category Total,1-Production,840,99171640,Wine,FALSE
11,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,1085,55614457,Wine,FALSE
11,2014,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,1085,55614457,Wine,FALSE
11,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,574,7449718,Wine,FALSE
11,2014,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,144,6408714,Wine,FALSE
11,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1670,1083227048,Wine,FALSE
11,2014,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1670,1083227048,Wine,FALSE
11,2014,01-Count of IMs,01-Count of IMs,Number of Industry Members,1795,1795,Wine,FALSE
11,2014,1-Production,1-Production,1-Low Alcohol %,719,67081790,Wine,FALSE
11,2014,1-Production,1-Production,2-Medium and High Alcohol %,453,29023941,Wine,FALSE
11,2014,1-Production,1-Production,4-Artificially Carbonated Wine,7,7946,Wine,FALSE
11,2014,1-Production,1-Production,5-Sparkling Wine,22,2197331,Wine,FALSE
11,2014,1-Production,1-Production,6-Hard Cider,32,860633,Wine,FALSE
11,2014,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,926,43955403,Wine,FALSE
11,2014,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,704,4320871,Wine,FALSE
11,2014,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,63,107891,Wine,FALSE
11,2014,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,197,3205387,Wine,FALSE
11,2014,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,57,4024905,Wine,FALSE
11,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1059,53672409,Wine,FALSE
11,2014,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,73,1942048,Wine,FALSE
11,2014,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,499,6402391,Wine,FALSE
11,2014,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,302,746182,Wine,FALSE
11,2014,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,88,250043,Wine,FALSE
11,2014,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,27,51102,Wine,FALSE
11,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,130,4564737,Wine,FALSE
11,2014,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,20,1843977,Wine,FALSE
11,2014,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1466,834597508,Wine,FALSE
